,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
4477,U001,200416837,DEC co,2020-05-15 02:13:05.937500000,2020.0,1930872358.0,2020-05-07,2020-05-11,2020-05-01,NAM2,4363.7,67,,,,7,5,2020,11,5,2020,1,5,2020,34,712,0-15
4478,U001,200799367,MCL systems,2020-04-07 13:48:05.437500000,2020.0,1930660460.0,2020-03-18,2020-04-02,2020-03-18,NAA8,84520.44,67,,,,18,3,2020,2,4,2020,18,3,2020,19,1818,0-15
4479,U001,200707822,PUBLI trust,2020-05-19 15:15:15.460937500,2020.0,1930874498.0,2020-05-06,2020-05-21,2020-05-06,NAA8,48250.95,67,,,,6,5,2020,21,5,2020,6,5,2020,19,2210,
4480,CA02,140104409,LOB ,2020-05-13 20:44:34.281250000,2020.0,2960630692.0,2020-04-28,2020-05-17,2020-05-07,CA10,4756.39,67,,,,28,4,2020,17,5,2020,7,5,2020,5,1656,
4481,U001,200705372,FR us,2020-05-06 17:34:37.091796875,2020.0,1930808604.0,2020-04-22,2020-05-07,2020-04-22,NAA8,22993.12,67,,,,22,4,2020,7,5,2020,22,4,2020,19,1005,
4482,U001,200769623,WAL-MAR co,2020-05-05 14:28:05.320312500,2020.0,1930813946.0,2020-04-22,2020-05-07,2020-04-22,NAH4,8405.09,67,,,,22,4,2020,7,5,2020,22,4,2020,32,2977,
4483,U001,200769623,WAL-MAR co,2020-04-25 22:17:20.312500000,2020.0,1930784766.0,2020-04-15,2020-04-30,2020-04-15,NAH4,245.14,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2977,
4484,U001,200820380,SMITH'S co,2020-05-19 10:32:50.656250000,2020.0,1930859731.0,2020-05-06,2020-05-21,2020-05-06,NAA8,73489.44,67,,,,6,5,2020,21,5,2020,6,5,2020,19,2518,
4485,U001,200729290,KROGER associates,2020-04-03 19:13:42.226562500,2020.0,1930669697.0,2020-03-19,2020-04-03,2020-03-19,NAA8,46436.19,67,,,,19,3,2020,3,4,2020,19,3,2020,19,1577,0-15
4486,U001,200353024,DECA co,2020-05-25 04:05:02.804687500,2020.0,1930876722.0,2020-05-07,2020-05-24,2020-05-01,NAM4,35.4,67,,,,7,5,2020,24,5,2020,1,5,2020,36,723,0-15
4487,U001,200726979,BJ'S  us,2020-04-11 03:25:43.375000000,2020.0,1930705572.0,2020-03-26,2020-04-10,2020-03-26,NAA8,2613.8,67,,,,26,3,2020,10,4,2020,26,3,2020,19,322,0-15
4488,U001,200915438,GROC corporation,2020-04-03 06:14:11.960937500,2020.0,1930655617.0,2020-03-20,2020-04-04,2020-03-20,NAA8,48101.12,67,,,,20,3,2020,4,4,2020,20,3,2020,19,1169,
4489,U001,200769623,WAL-MAR foundation,2020-04-25 03:59:16.125000000,2020.0,1930783451.0,2020-04-15,2020-04-30,2020-04-15,NAH4,65731.1,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2980,
4490,CA02,140104409,LOB llc,2020-05-08 18:03:25.343750000,2020.0,2960629549.0,2020-04-22,2020-05-03,2020-04-23,CA10,75149.74,67,,,,22,4,2020,3,5,2020,23,4,2020,5,1663,0-15
4491,U001,200779906,BOZZU in,2020-05-01 00:08:23.125000000,2020.0,1930727398.0,2020-04-01,2020-04-16,2020-04-01,NAA8,52201.77,67,,,,1,4,2020,16,4,2020,1,4,2020,19,346,16-30
4492,U001,200920735,ALBERT llc,2020-05-04 12:08:29.500000000,2020.0,1930747400.0,2020-04-03,2020-04-18,2020-04-03,NAA8,68599.47,67,,,,3,4,2020,18,4,2020,3,4,2020,19,75,16-30
4493,U001,200769623,WAL-MAR in,2020-04-23 16:34:05.070312500,2020.0,1930772119.0,2020-04-10,2020-04-25,2020-04-10,NAH4,19284.12,67,,,,10,4,2020,25,4,2020,10,4,2020,32,2981,
4494,U001,200704858,WAKE corporation,2020-04-04 00:09:14.892578125,2020.0,1930666171.0,2020-03-20,2020-04-04,2020-03-20,NAA8,28216.12,67,,,,20,3,2020,4,4,2020,20,3,2020,19,2950,0-15
4495,CA02,140104429,COSTCO corp,2020-04-09 01:47:58.093750000,2020.0,2960625359.0,2020-04-01,2020-04-13,2020-04-03,CA10,6163.88,67,,,,1,4,2020,13,4,2020,3,4,2020,5,627,
4496,U001,200353024,DECA corporation,2020-05-26 09:55:08.406250000,2020.0,1930876900.0,2020-05-07,2020-05-24,2020-05-01,NAM4,2972.62,67,,,,7,5,2020,24,5,2020,1,5,2020,36,725,0-15
4497,U001,200769623,WAL-MAR associates,2020-03-17 21:24:48.546875000,2020.0,1930580446.0,2020-03-04,2020-03-19,2020-03-04,NAH4,32041.64,67,,,,4,3,2020,19,3,2020,4,3,2020,32,2976,
4498,U001,200769623,WAL-MAR trust,2020-03-31 09:24:24.296875000,2020.0,1930651772.0,2020-03-14,2020-03-29,2020-03-14,NAH4,4978.6,67,,,,14,3,2020,29,3,2020,14,3,2020,32,2984,0-15
4499,U001,200707741,SMART &  ,2020-04-06 11:55:33.312500000,2020.0,1930685568.0,2020-03-23,2020-04-07,2020-03-23,NAA8,17509.74,67,,,,23,3,2020,7,4,2020,23,3,2020,19,2507,
4500,U001,200726979,BJ'S  llc,2020-05-07 15:45:49.687500000,2020.0,1930780491.0,2020-04-16,2020-05-01,2020-04-16,NAA8,16415.87,67,,,,16,4,2020,1,5,2020,16,4,2020,19,319,0-15
4501,CA02,140104440,SO associates,2020-04-21 11:56:09.750000000,2020.0,2960629105.0,2020-04-15,2020-04-26,2020-04-16,CA10,12115.8,67,,,,15,4,2020,26,4,2020,16,4,2020,5,2536,
4502,U001,200803720,DEC corp,2020-05-25 23:43:58.078125000,2020.0,1930863312.0,2020-05-06,2020-05-24,2020-05-01,NAM4,6280.01,67,,,,6,5,2020,24,5,2020,1,5,2020,36,713,0-15
4503,CA02,140104440,SO foundation,2020-03-24 15:12:22.812500000,2020.0,2960622144.0,2020-03-19,2020-03-29,2020-03-19,CA10,5061.21,67,,,,19,3,2020,29,3,2020,19,3,2020,5,2540,
4504,U001,200769623,WAL-MAR us,2020-04-12 22:17:21.281250000,2020.0,1930719778.0,2020-04-01,2020-04-16,2020-04-01,NAH4,14384.37,67,,,,1,4,2020,16,4,2020,1,4,2020,32,2985,
4505,U001,200762301,C&S WH corp,2020-04-29 23:42:54.250000000,2020.0,1930720287.0,2020-04-01,2020-04-16,2020-04-01,NAC6,95005.2,67,,,,1,4,2020,16,4,2020,1,4,2020,24,435,0-15
4506,U001,200794332,COST corporation,2020-05-02 03:18:16.343750000,2020.0,1930794331.0,2020-04-16,2020-05-01,2020-04-16,NAAX,38345.98,67,,,,16,4,2020,1,5,2020,16,4,2020,21,617,0-15
4507,U001,200747369,SCHNU us,2020-04-28 11:23:56.218750000,2020.0,1930791291.0,2020-04-15,2020-04-30,2020-04-15,NAA8,61379.78,67,,,,15,4,2020,30,4,2020,15,4,2020,19,2428,
4508,U001,200759878,SA ,2020-05-20 08:10:33.175781250,2020.0,1930859158.0,2020-05-06,2020-05-21,2020-05-06,NAH4,13789.99,67,,,,6,5,2020,21,5,2020,6,5,2020,32,2370,
4509,U001,200769623,WAL-MAR foundation,2020-04-07 08:52:15.238281250,2020.0,1930690590.0,2020-03-24,2020-04-08,2020-03-24,NAH4,7004.48,67,,,,24,3,2020,8,4,2020,24,3,2020,32,2980,
4510,U001,200712187,SPAR ,2020-04-28 14:57:47.468750000,2020.0,1930793419.0,2020-04-15,2020-04-30,2020-04-15,NAA8,25686.93,67,,,,15,4,2020,30,4,2020,15,4,2020,19,2905,
4511,U001,200416837,DEC in,2020-03-26 22:22:19.765625000,2020.0,1930599394.0,2020-03-04,2020-03-24,2020-03-01,NAM4,54.0,67,,,,4,3,2020,24,3,2020,1,3,2020,36,716,0-15
4512,U001,200776463,KROGE in,2020-03-22 17:44:49.396484375,2020.0,1930612117.0,2020-03-08,2020-03-23,2020-03-08,NAA8,17845.36,67,,,,8,3,2020,23,3,2020,8,3,2020,19,1571,
4513,U001,200771157,WEIS associates,2020-04-15 13:09:42.062500000,2020.0,1930713342.0,2020-03-27,2020-04-11,2020-03-27,NAA8,48675.91,67,,,,27,3,2020,11,4,2020,27,3,2020,19,3015,0-15
4514,U001,200726979,BJ'S  trust,2020-04-30 02:44:17.000000000,2020.0,1930727121.0,2020-04-01,2020-04-16,2020-04-01,NAA8,378.99,67,,,,1,4,2020,16,4,2020,1,4,2020,19,321,0-15
4515,U001,200770567,LABAT llc,2020-03-11 21:48:29.289062500,2020.0,1930567154.0,2020-02-27,2020-03-13,2020-02-27,NAA8,58695.38,67,,,,27,2,2020,13,3,2020,27,2,2020,19,1600,
4516,CA02,140104440,SO corp,2020-04-26 14:51:39.328125000,2020.0,2960629201.0,2020-04-16,2020-04-27,2020-04-17,CA10,36178.89,67,,,,16,4,2020,27,4,2020,17,4,2020,5,2538,
4517,U001,200769623,WAL-MAR associates,2020-05-04 13:02:20.464843750,2020.0,1930799567.0,2020-04-20,2020-05-05,2020-04-20,NAH4,24776.65,67,,,,20,4,2020,5,5,2020,20,4,2020,32,2976,
4518,U013,36000,HEINZ associates,2020-05-10 02:08:16.375000000,2020.0,1991840418.0,2020-03-07,2020-04-21,2020-03-07,NAVF,7074.42,67,,,,7,3,2020,21,4,2020,7,3,2020,57,1256,16-30
4519,U001,200761734,H E BUT associates,2020-03-29 21:13:52.421875000,2020.0,1930654649.0,2020-03-16,2020-03-31,2020-03-16,NAA8,51138.82,67,,,,16,3,2020,31,3,2020,16,3,2020,19,1183,
4520,U001,200769623,WAL-MAR foundation,2020-03-11 13:58:20.859375000,2020.0,1930576835.0,2020-02-28,2020-03-14,2020-02-28,NAH4,46411.74,67,,,,28,2,2020,14,3,2020,28,2,2020,32,2980,
4521,U001,200126819,MCLANE corp,2020-04-01 11:41:44.289062500,2020.0,1930660042.0,2020-03-17,2020-04-01,2020-03-17,NAA8,45212.55,67,,,,17,3,2020,1,4,2020,17,3,2020,19,1825,0-15
4522,U001,200769623,WAL-MAR in,2020-04-13 05:30:49.140625000,2020.0,1930724244.0,2020-03-31,2020-04-15,2020-03-31,NAH4,24086.74,67,,,,31,3,2020,15,4,2020,31,3,2020,32,2981,
4523,U001,200769623,WAL-MAR corp,2020-03-11 14:33:48.390625000,2020.0,1930575902.0,2020-02-27,2020-03-13,2020-02-27,NAH4,7925.68,67,,,,27,2,2020,13,3,2020,27,2,2020,32,2978,
4524,U001,200759878,SA trust,2020-03-28 13:27:19.765625000,2020.0,1930653253.0,2020-03-16,2020-03-31,2020-03-16,NAH4,70434.39,67,,,,16,3,2020,31,3,2020,16,3,2020,32,2379,
4525,U001,200780383,MEIJ associates,2020-04-05 22:34:18.343750000,2020.0,1930672891.0,2020-03-19,2020-04-03,2020-03-19,NAA8,1485.85,67,,,,19,3,2020,3,4,2020,19,3,2020,19,1846,0-15
4526,U001,200772670,ASSOCIAT co,2020-04-06 02:02:42.210937500,2020.0,1930683452.0,2020-03-21,2020-04-05,2020-03-21,NAU5,695.22,67,,,,21,3,2020,5,4,2020,21,3,2020,47,178,0-15
4527,U001,200769623,WAL-MAR corp,2020-04-09 23:40:56.640625000,2020.0,1930710254.0,2020-03-28,2020-04-12,2020-03-28,NAH4,1898.9,67,,,,28,3,2020,12,4,2020,28,3,2020,32,2978,
4528,U001,200759878,SA ,2020-03-20 23:50:28.687500000,2020.0,1930600888.0,2020-03-07,2020-03-22,2020-03-07,NAH4,22889.87,67,,,,7,3,2020,22,3,2020,7,3,2020,32,2370,
4529,U001,200705742,DOT corporation,2020-04-09 15:07:01.529296875,2020.0,1930624345.0,2020-03-09,2020-04-10,2020-03-09,NA32,83403.37,67,,,,9,3,2020,10,4,2020,9,3,2020,12,829,
4530,U001,200769623,WAL-MAR co,2020-04-08 08:41:07.609375000,2020.0,1930708244.0,2020-03-26,2020-04-10,2020-03-26,NAH4,15137.27,67,,,,26,3,2020,10,4,2020,26,3,2020,32,2977,
4531,U001,200807583,VANE ,2020-04-21 19:58:51.015625000,2020.0,1930781629.0,2020-04-13,2020-04-23,2020-04-13,NA10,7379.0,67,,,,13,4,2020,23,4,2020,13,4,2020,9,2905,
4532,U001,200744019,TARG co,2020-03-31 23:16:05.125000000,2020.0,1930585615.0,2020-03-04,2020-03-19,2020-03-04,NAA8,6395.18,67,,,,4,3,2020,19,3,2020,4,3,2020,19,2772,0-15
4533,U001,200769623,WAL-MAR llc,2020-04-10 19:32:44.273437500,2020.0,1930709640.0,2020-03-28,2020-04-12,2020-03-28,NAH4,14649.84,67,,,,28,3,2020,12,4,2020,28,3,2020,32,2982,
4534,U001,200762301,C&S WH associates,2020-03-23 10:45:13.992187500,2020.0,1930621069.0,2020-03-09,2020-03-24,2020-03-09,NAC6,13090.04,67,,,,9,3,2020,24,3,2020,9,3,2020,24,433,
4535,U001,200769623,WAL-MAR corporation,2020-04-05 17:24:53.000000000,2020.0,1930606005.0,2020-03-05,2020-03-20,2020-03-05,NAH4,6096.83,67,,,,5,3,2020,20,3,2020,5,3,2020,32,2979,16-30
4536,U001,200759878,SA us,2020-04-29 23:40:44.312500000,2020.0,1930643520.0,2020-03-12,2020-04-26,2020-03-12,NAWP,85728.1,67,,,,12,3,2020,26,4,2020,12,3,2020,64,2380,0-15
4537,U001,200769623,WAL-MAR llc,2020-04-25 03:26:48.250000000,2020.0,1930775837.0,2020-04-12,2020-04-27,2020-04-12,NAH4,1555.98,67,,,,12,4,2020,27,4,2020,12,4,2020,32,2982,
4538,U001,200792283,SYSCO  co,2020-04-23 01:36:57.625000000,2020.0,1930587017.0,2020-03-02,2020-04-03,2020-03-02,NA32,425.4,67,,,,2,3,2020,3,4,2020,2,3,2020,12,2703,16-30
4539,U001,200769623,WAL-MAR ,2020-06-03 20:31:54.500000000,2020.0,1930850913.0,2020-05-03,2020-05-18,2020-05-03,NAH4,4757.59,67,,,,3,5,2020,18,5,2020,3,5,2020,32,2975,16-30
4540,U001,200769623,WAL-MAR us,2020-04-22 20:55:49.031250000,2020.0,1930763765.0,2020-04-09,2020-04-24,2020-04-09,NAH4,11011.06,67,,,,9,4,2020,24,4,2020,9,4,2020,32,2985,
4541,U001,200769623,WAL-MAR ,2020-05-16 02:51:37.375000000,2020.0,1930830729.0,2020-04-28,2020-05-13,2020-04-28,NAH4,6059.73,67,,,,28,4,2020,13,5,2020,28,4,2020,32,2975,0-15
4542,U001,200769623,WAL-MAR in,2020-05-21 16:54:50.007812500,2020.0,1930877879.0,2020-05-08,2020-05-23,2020-05-08,NAH4,19940.65,67,,,,8,5,2020,23,5,2020,8,5,2020,32,2981,
4543,U001,200455322,PEA systems,2020-05-01 06:16:42.041015625,2020.0,1930715995.0,2020-04-01,2020-05-01,2020-04-01,NAD5,31675.66,67,,,,1,4,2020,1,5,2020,1,4,2020,28,2084,0-15
4544,U001,200769623,WAL-MAR corp,2020-05-04 03:25:56.898437500,2020.0,1930796256.0,2020-04-18,2020-05-03,2020-04-18,NAH4,61.29,67,,,,18,4,2020,3,5,2020,18,4,2020,32,2978,0-15
4545,U001,200729942,SA foundation,2020-06-02 01:05:18.000000000,2020.0,1930860055.0,2020-05-05,2020-05-20,2020-05-05,NAA8,7016.35,67,,,,5,5,2020,20,5,2020,5,5,2020,19,2375,0-15
4546,U001,200793122,PIGGLY co,2020-04-20 23:19:08.453125000,2020.0,1930736171.0,2020-04-08,2020-04-23,2020-04-08,NAA8,4599.51,67,,,,8,4,2020,23,4,2020,8,4,2020,19,2120,
4547,U001,200707822,PUBLI corp,2020-04-26 22:35:23.585937500,2020.0,1930780066.0,2020-04-13,2020-04-28,2020-04-13,NAA8,77518.23,67,,,,13,4,2020,28,4,2020,13,4,2020,19,2204,
4548,U001,200776463,KROGE systems,2020-04-28 21:31:14.726562500,2020.0,1930789830.0,2020-04-15,2020-04-30,2020-04-15,NAA8,24508.26,67,,,,15,4,2020,30,4,2020,15,4,2020,19,1573,
4549,U001,200793830,M associates,2020-04-17 07:01:29.074218750,2020.0,1930738827.0,2020-04-03,2020-04-18,2020-04-03,NAA8,17812.59,67,,,,3,4,2020,18,4,2020,3,4,2020,19,1704,
4550,U001,200769623,WAL-MAR corp,2020-04-11 19:44:40.390625000,2020.0,1930722654.0,2020-03-30,2020-04-14,2020-03-30,NAH4,27212.09,67,,,,30,3,2020,14,4,2020,30,3,2020,32,2978,
4551,U001,200739534,OK foundation,2020-03-30 06:07:25.484375000,2020.0,1930660596.0,2020-03-17,2020-04-01,2020-03-17,NAA8,38336.94,67,,,,17,3,2020,1,4,2020,17,3,2020,19,2014,
4552,U001,200769623,WAL-MAR ,2020-03-22 08:25:12.562500000,2020.0,1930620029.0,2020-03-09,2020-03-24,2020-03-09,NAH4,13688.58,67,,,,9,3,2020,24,3,2020,9,3,2020,32,2975,
4553,U001,200707822,PUBLI in,2020-03-26 22:04:04.812500000,2020.0,1930618570.0,2020-03-08,2020-03-23,2020-03-08,NAA8,79492.25,67,,,,8,3,2020,23,3,2020,8,3,2020,19,2207,0-15
4554,U001,200726979,BJ'S  ,2020-04-20 00:30:22.390625000,2020.0,1930780315.0,2020-04-06,2020-04-21,2020-04-06,NAA8,369.01,67,,,,6,4,2020,21,4,2020,6,4,2020,19,312,
4555,U001,200729290,KROGER llc,2020-04-08 08:42:32.015625000,2020.0,1930685515.0,2020-03-22,2020-04-06,2020-03-22,NAA8,42904.21,67,,,,22,3,2020,6,4,2020,22,3,2020,19,1583,0-15
4556,U001,200720238,WOODM corp,2020-05-27 17:47:53.625000000,2020.0,1930838867.0,2020-04-30,2020-05-15,2020-04-30,NAA8,85528.41,67,,,,30,4,2020,15,5,2020,30,4,2020,19,3057,0-15
4557,U001,200416837,DEC corporation,2020-04-27 03:11:43.437500000,2020.0,1930753594.0,2020-04-06,2020-04-24,2020-04-01,NAM4,3796.37,67,,,,6,4,2020,24,4,2020,1,4,2020,36,714,0-15
4558,U001,102,KRAFT  in,2020-04-08 21:17:23.890625000,2020.0,1930614034.0,2020-03-07,2020-04-11,2020-03-07,NAG2,16551.36,67,,,,7,3,2020,11,4,2020,7,3,2020,30,1519,
4559,U001,200580232,INTERR us,2020-03-13 09:12:53.312500000,2020.0,1930594733.0,2020-03-03,2020-03-13,2020-03-03,NA10,40652.5,67,,,,3,3,2020,13,3,2020,3,3,2020,9,1356,0-15
4560,U001,200793513,KROGER us,2020-04-03 12:08:52.882812500,2020.0,1930675762.0,2020-03-20,2020-04-04,2020-03-20,NAA8,40849.58,67,,,,20,3,2020,4,4,2020,20,3,2020,19,1586,
4561,U001,200704045,RA llc,2020-04-28 10:36:00.125000000,2020.0,1930730172.0,2020-04-01,2020-04-16,2020-04-01,NAA8,8439.53,67,,,,1,4,2020,16,4,2020,1,4,2020,19,2245,0-15
4562,U001,200703398,NEX foundation,2020-05-06 19:41:13.147460938,2020.0,1930812651.0,2020-04-22,2020-05-07,2020-04-22,NAA8,11.88,67,,,,22,4,2020,7,5,2020,22,4,2020,19,1983,
4563,U001,200759878,SA in,2020-03-27 00:17:23.734375000,2020.0,1930648031.0,2020-03-13,2020-03-28,2020-03-13,NAH4,18195.69,67,,,,13,3,2020,28,3,2020,13,3,2020,32,2376,
4564,U001,200707822,PUBLI foundation,2020-04-10 15:58:19.187500000,2020.0,1930679352.0,2020-03-23,2020-04-07,2020-03-23,NAA8,196257.61,67,,,,23,3,2020,7,4,2020,23,3,2020,19,2206,0-15
4565,U001,200778998,CE corporation,2020-05-15 17:08:10.189453125,2020.0,1930844411.0,2020-05-01,2020-05-16,2020-05-01,NAA8,88393.6,67,,,,1,5,2020,16,5,2020,1,5,2020,19,2905,
4566,U001,200705372,FR in,2020-04-06 00:10:21.507812500,2020.0,1930686856.0,2020-03-23,2020-04-07,2020-03-23,NAA8,54911.31,67,,,,23,3,2020,7,4,2020,23,3,2020,19,1001,
4567,U001,200769623,WAL-MAR corporation,2020-05-23 21:45:35.667968750,2020.0,1930877886.0,2020-05-09,2020-05-24,2020-05-09,NAH4,10492.02,67,,,,9,5,2020,24,5,2020,9,5,2020,32,2979,
4568,U001,200769623,WAL-MAR foundation,2020-04-24 10:17:12.203125000,2020.0,1930777057.0,2020-04-11,2020-04-26,2020-04-11,NAH4,22963.52,67,,,,11,4,2020,26,4,2020,11,4,2020,32,2980,
4569,U001,200762301,C&S WH ,2020-05-06 15:58:19.687500000,2020.0,1930800500.0,2020-04-20,2020-05-05,2020-04-20,NAC6,24189.93,67,,,,20,4,2020,5,5,2020,20,4,2020,24,432,0-15
4570,U001,200769623,WAL-MAR corporation,2020-04-08 01:22:09.375000000,2020.0,1930715892.0,2020-03-29,2020-04-13,2020-03-29,NAH4,59.61,67,,,,29,3,2020,13,4,2020,29,3,2020,32,2979,
4571,U001,200780383,MEIJ foundation,2020-04-13 21:24:00.666992188,2020.0,1930718670.0,2020-03-30,2020-04-14,2020-03-30,NAA8,14577.19,67,,,,30,3,2020,14,4,2020,30,3,2020,19,1850,
4572,U001,200396637,LAWL corporation,2020-04-24 18:59:16.373046875,2020.0,1930692541.0,2020-03-26,2020-04-25,2020-03-26,NAD5,52901.64,67,,,,26,3,2020,25,4,2020,26,3,2020,28,1630,
4573,U001,200707005,KING S corporation,2020-03-20 19:49:29.656250000,2020.0,1930608220.0,2020-03-07,2020-03-22,2020-03-07,NAA8,74076.3,67,,,,7,3,2020,22,3,2020,7,3,2020,19,1498,
4574,U001,200759878,SA llc,2020-03-15 02:11:35.250000000,2020.0,1930577684.0,2020-03-01,2020-03-16,2020-03-01,NAH4,14479.51,67,,,,1,3,2020,16,3,2020,1,3,2020,32,2377,
4575,U001,100024776,PEA corporation,2020-05-10 07:22:56.218750000,2020.0,1930752781.0,2020-04-07,2020-05-12,2020-04-07,NAG2,15090.34,67,,,,7,4,2020,12,5,2020,7,4,2020,30,2080,
4576,U001,200769623,WAL-MAR co,2020-04-19 10:33:32.390625000,2020.0,1930751890.0,2020-04-06,2020-04-21,2020-04-06,NAH4,40758.47,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2977,
4577,CA02,140104409,LOB corporation,2020-04-15 07:29:45.531250000,2020.0,2960625264.0,2020-03-31,2020-04-19,2020-04-09,CA10,28774.06,67,,,,31,3,2020,19,4,2020,9,4,2020,5,1660,
4578,U001,200769623,WAL-MAR associates,2020-05-30 11:59:56.750000000,2020.0,1930852435.0,2020-05-03,2020-05-18,2020-05-03,NAH4,1991.84,67,,,,3,5,2020,18,5,2020,3,5,2020,32,2976,0-15
4579,U001,200769623,WAL-MAR co,2020-03-24 03:02:11.328125000,2020.0,1930629553.0,2020-03-10,2020-03-25,2020-03-10,NAH4,15180.73,67,,,,10,3,2020,25,3,2020,10,3,2020,32,2977,
4580,CA02,140104225,SAVE-ON- systems,2020-05-01 00:47:19.625000000,2020.0,2960628581.0,2020-04-16,2020-04-27,2020-04-17,CA10,69721.37,67,,,,16,4,2020,27,4,2020,17,4,2020,5,2414,0-15
4581,U001,200786288,FAMILY in,2020-03-16 04:15:31.914062500,2020.0,1930570014.0,2020-03-02,2020-03-17,2020-03-02,NAC6,13416.53,67,,,,2,3,2020,17,3,2020,2,3,2020,24,902,
4582,U001,200769623,WAL-MAR corp,2020-04-14 07:40:56.781250000,2020.0,1930729807.0,2020-04-01,2020-04-16,2020-04-01,NAH4,17748.44,67,,,,1,4,2020,16,4,2020,1,4,2020,32,2978,
4583,U001,200769623,WAL-MAR associates,2020-03-18 21:26:06.187500000,2020.0,1930605232.0,2020-03-05,2020-03-20,2020-03-05,NAH4,47265.39,67,,,,5,3,2020,20,3,2020,5,3,2020,32,2976,
4584,CA02,140105847,GORDON F llc,2020-03-30 06:26:41.375000000,2020.0,2960621279.0,2020-03-21,2020-04-04,2020-03-25,CA10,4086.21,67,,,,21,3,2020,4,4,2020,25,3,2020,5,1137,
4585,U001,200418007,AM co,2020-05-25 01:00:15.625000000,2020.0,1930583894.0,2020-03-03,2020-05-07,2020-03-03,NAGD,100.8,67,,,,3,3,2020,7,5,2020,3,3,2020,31,87,16-30
4586,U001,200769623,WAL-MAR associates,2020-03-27 04:11:25.265625000,2020.0,1930653124.0,2020-03-15,2020-03-30,2020-03-15,NAH4,1898.9,67,,,,15,3,2020,30,3,2020,15,3,2020,32,2976,
4587,U001,200750051,ALBER co,2020-05-07 14:18:57.316406250,2020.0,1930813260.0,2020-04-23,2020-05-08,2020-04-23,NAA8,80040.39,67,,,,23,4,2020,8,5,2020,23,4,2020,19,59,
4588,U001,200707005,KING S us,2020-04-08 12:44:27.023437500,2020.0,1930692459.0,2020-03-26,2020-04-10,2020-03-26,NAA8,128537.32,67,,,,26,3,2020,10,4,2020,26,3,2020,19,1504,
4589,U001,200881076,ALBERT systems,2020-04-28 15:07:10.687500000,2020.0,1930781800.0,2020-04-09,2020-04-24,2020-04-09,NAA8,3008.7,67,,,,9,4,2020,24,4,2020,9,4,2020,19,76,0-15
4590,U001,200148860,DOLLA associates,2020-04-13 21:46:47.312500000,2020.0,1930732674.0,2020-04-02,2020-04-17,2020-04-02,NAA8,16065.18,67,,,,2,4,2020,17,4,2020,2,4,2020,19,797,
4591,U001,200769623,WAL-MAR llc,2020-05-05 17:06:40.671875000,2020.0,1930799509.0,2020-04-18,2020-05-03,2020-04-18,NAH4,1898.2,67,,,,18,4,2020,3,5,2020,18,4,2020,32,2982,0-15
4592,U001,200769623,WAL-MAR us,2020-05-24 00:16:50.609375000,2020.0,1930892992.0,2020-05-12,2020-05-27,2020-05-12,NAH4,28915.44,67,,,,12,5,2020,27,5,2020,12,5,2020,32,2985,
4593,U001,200920735,ALBERT trust,2020-03-17 21:39:05.718750000,2020.0,1930605276.0,2020-03-05,2020-03-20,2020-03-05,NAA8,74615.81,67,,,,5,3,2020,20,3,2020,5,3,2020,19,77,
4594,U001,200756762,BANNER corporation,2020-06-02 13:06:52.000000000,2020.0,1930843039.0,2020-05-05,2020-05-20,2020-05-05,NAA8,9167.0,67,,,,5,5,2020,20,5,2020,5,5,2020,19,2905,0-15
4595,U001,200769623,WAL-MAR in,2020-05-08 23:38:58.406250000,2020.0,1930833000.0,2020-04-28,2020-05-13,2020-04-28,NAH4,837.42,67,,,,28,4,2020,13,5,2020,28,4,2020,32,2981,
4596,U001,200418007,AM associates,2020-04-27 23:04:53.759521484,2020.0,1930782425.0,2020-04-13,2020-04-28,2020-04-13,NAA8,37016.34,67,,,,13,4,2020,28,4,2020,13,4,2020,19,86,
4597,CA02,140106408,WAL-M in,2020-03-21 13:14:50.078125000,2020.0,2960621213.0,2020-03-14,2020-03-24,2020-03-14,CA10,39750.21,67,,,,14,3,2020,24,3,2020,14,3,2020,5,2970,
4598,U001,200769623,WAL-MAR trust,2020-04-07 21:22:24.593750000,2020.0,1930689020.0,2020-03-25,2020-04-09,2020-03-25,NAH4,11274.05,67,,,,25,3,2020,9,4,2020,25,3,2020,32,2984,
4599,U001,200769623,WAL-MAR co,2020-04-08 15:38:51.187500000,2020.0,1930717592.0,2020-03-29,2020-04-13,2020-03-29,NAH4,77.86,67,,,,29,3,2020,13,4,2020,29,3,2020,32,2977,
4600,U001,200777735,NASH  associates,2020-03-27 05:07:19.906250000,2020.0,1930645125.0,2020-03-14,2020-03-29,2020-03-14,NAA8,843.66,67,,,,14,3,2020,29,3,2020,14,3,2020,19,1949,
4601,U001,200759878,SA co,2020-05-05 12:41:45.562500000,2020.0,1930797098.0,2020-04-18,2020-05-03,2020-04-18,NAH4,3193.32,67,,,,18,4,2020,3,5,2020,18,4,2020,32,2372,0-15
